timestamp,heat_demand_W,hour,dayofweek,month,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,month_sin,month_cos
2025-06-28 18:00:00+00:00,1366086.9245750995,18,5,6,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 19:00:00+00:00,1357678.004987828,19,5,6,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 20:00:00+00:00,1400077.8526726617,20,5,6,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 21:00:00+00:00,1379062.0313106664,21,5,6,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 22:00:00+00:00,1379585.6272001974,22,5,6,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 23:00:00+00:00,929257.8934682582,23,5,6,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-29 00:00:00+00:00,917235.1778699004,0,6,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 01:00:00+00:00,926539.0814064082,1,6,6,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 02:00:00+00:00,818087.0198029792,2,6,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 03:00:00+00:00,600928.6067857961,3,6,6,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 04:00:00+00:00,623809.5569681379,4,6,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 05:00:00+00:00,514012.0551800404,5,6,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 06:00:00+00:00,837652.9396334072,6,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 07:00:00+00:00,1397606.2480261694,7,6,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 08:00:00+00:00,1447051.1529289428,8,6,6,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 09:00:00+00:00,1415457.4643307135,9,6,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 10:00:00+00:00,1421389.8693414982,10,6,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 11:00:00+00:00,1385339.2614211538,11,6,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 12:00:00+00:00,1391988.898182982,12,6,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 13:00:00+00:00,1498639.8669574172,13,6,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 14:00:00+00:00,1302729.9996177657,14,6,6,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-06-29 15:00:00+00:00,1423253.5180208744,15,6,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
